time,throttle,aileron,elevator,rudder
764.3,1,0.007165253,0.02599226,-0.055582415
764.3,1,0.007165253,0.02599226,-0.055582415
764.4,1,0.007160367,0.02595226,-0.055551603
764.4,1,0.007160367,0.02595226,-0.055551603
764.5,1,0.007156307,0.025912259,-0.055521782
764.5,1,0.007156307,0.025912259,-0.055521782
764.6,1,0.007153042,0.02587226,-0.055492952
764.6,1,0.007153042,0.02587226,-0.055492952
764.7,1,0.007149797,0.02583226,-0.055465065
764.7,1,0.007149797,0.02583226,-0.055465065
764.8,1,0.007147194,0.025792262,-0.05543817
764.8,1,0.007147194,0.025792262,-0.05543817
764.9,1,0.007145275,0.025752261,-0.05541226
764.9,1,0.007145275,0.025752261,-0.05541226
765,1,0.007144087,0.025712261,-0.05538734
765,1,0.007144087,0.025712261,-0.05538734
765.1,1,0.007143672,0.025672263,-0.055363424
765.1,1,0.007143672,0.025672263,-0.055363424
765.2,1,0.007143111,0.025632262,-0.05534044
765.2,1,0.007143111,0.025632262,-0.05534044
765.3,1,0.007141814,0.025592262,-0.05531834
765.3,1,0.007141814,0.025592262,-0.05531834
765.4,1,0.00714034,0.025552263,-0.055297177
765.4,1,0.00714034,0.025552263,-0.055297177
765.5,1,0.007138584,0.025512263,-0.055276934
765.5,1,0.007138584,0.025512263,-0.055276934
765.6,1,0.007136438,0.025472263,-0.05525761
765.6,1,0.007136438,0.025472263,-0.05525761
765.7,1,0.007133795,0.025432263,-0.0552392
765.7,1,0.007133795,0.025432263,-0.0552392
765.8,1,0.007130951,0.025392262,-0.055221677
765.8,1,0.007130951,0.025392262,-0.055221677
765.9,1,0.007127726,0.025352264,-0.055205032
765.9,1,0.007127726,0.025352264,-0.055205032
766,1,0.007124048,0.025312264,-0.055189267
766,1,0.007124048,0.025312264,-0.055189267
766.1,1,0.007119895,0.025272263,-0.055174366
766.1,1,0.007119895,0.025272263,-0.055174366
766.2,1,0.007115251,0.025232263,-0.055160318
766.2,1,0.007115251,0.025232263,-0.055160318
766.3,1,0.007111096,0.025192263,-0.055147197
766.3,1,0.007111096,0.025192263,-0.055147197
766.4,1,0.007107464,0.025152264,-0.055134993
766.4,1,0.007107464,0.025152264,-0.055134993
766.5,1,0.007104422,0.025112264,-0.0551237
766.5,1,0.007104422,0.025112264,-0.0551237
766.6,1,0.007102249,0.025072264,-0.05511333
766.6,1,0.007102249,0.025072264,-0.05511333
766.7,1,0.007100855,0.025032263,-0.055103913
766.7,1,0.007100855,0.025032263,-0.055103913
766.8,1,0.007100604,0.024992263,-0.055095464
766.8,1,0.007100604,0.024992263,-0.055095464
766.9,1,0.007101779,0.024952263,-0.055088002
766.9,1,0.007101779,0.024952263,-0.055088002
767,1,0.007104588,0.024912264,-0.055081546
767,1,0.007104588,0.024912264,-0.055081546
767.1,1,0.007107025,0.024872264,-0.055075936
767.1,1,0.007107025,0.024872264,-0.055075936
767.2,1,0.007109667,0.024832264,-0.055071224
767.2,1,0.007109667,0.024832264,-0.055071224
767.3,1,0.007112114,0.024792263,-0.055067383
767.3,1,0.007112114,0.024792263,-0.055067383
767.4,1,0.007113942,0.024752263,-0.05506437
767.4,1,0.007113942,0.024752263,-0.05506437
767.5,1,0.007115007,0.024712263,-0.055062085
767.5,1,0.007115007,0.024712263,-0.055062085
767.6,1,0.007114647,0.024672264,-0.05506049
767.6,1,0.007114647,0.024672264,-0.05506049
767.7,1,0.007112305,0.024632264,-0.05505952
767.7,1,0.007112305,0.024632264,-0.05505952
767.8,1,0.007108102,0.024592264,-0.05505915
767.8,1,0.007108102,0.024592264,-0.05505915
767.9,1,0.00710403,0.024552263,-0.05505952
767.9,1,0.00710403,0.024552263,-0.05505952
768,1,0.007099281,0.024512263,-0.05506052
768,1,0.007099281,0.024512263,-0.05506052
768.1,1,0.007094204,0.024472263,-0.055062152
768.1,1,0.007094204,0.024472263,-0.055062152
768.2,1,0.007089495,0.024432264,-0.055064492
768.2,1,0.007089495,0.024432264,-0.055064492
768.3,1,0.007086209,0.024392264,-0.055067703
768.3,1,0.007086209,0.024392264,-0.055067703
768.4,1,0.00708499,0.024352264,-0.055071797
768.4,1,0.00708499,0.024352264,-0.055071797
768.5,1,0.007086821,0.024312263,-0.05507687
768.5,1,0.007086821,0.024312263,-0.05507687
768.6,1,0.007090469,0.024272263,-0.055082876
768.6,1,0.007090469,0.024272263,-0.055082876
768.7,1,0.007094661,0.024232263,-0.05508975
768.7,1,0.007094661,0.024232263,-0.05508975
768.8,1,0.007100845,0.024192264,-0.055097606
768.8,1,0.007100845,0.024192264,-0.055097606
768.9,1,0.007109199,0.024152264,-0.05510648
768.9,1,0.007109199,0.024152264,-0.05510648
769,1,0.007116986,0.024112264,-0.05511605
769,1,0.007116986,0.024112264,-0.05511605
769.1,1,0.007123205,0.024072263,-0.0551262
769.1,1,0.007123205,0.024072263,-0.0551262
769.2,1,0.007128341,0.024032263,-0.05513701
769.2,1,0.007128341,0.024032263,-0.05513701
769.3,1,0.007131904,0.023992263,-0.05514839
769.3,1,0.007131904,0.023992263,-0.05514839
769.4,1,0.007133493,0.023952264,-0.055160098
769.4,1,0.007133493,0.023952264,-0.055160098
769.5,1,0.007132575,0.023912264,-0.055172134
769.5,1,0.007132575,0.023912264,-0.055172134
769.6,1,0.007128664,0.023872264,-0.055184416
769.6,1,0.007128664,0.023872264,-0.055184416
769.7,1,0.007124468,0.023832263,-0.055197205
769.7,1,0.007124468,0.023832263,-0.055197205
769.8,1,0.007120844,0.023792263,-0.055210568
769.8,1,0.007120844,0.023792263,-0.055210568
769.9,1,0.007117232,0.023752263,-0.055224407
769.9,1,0.007117232,0.023752263,-0.055224407
770,1,0.00711401,0.023712264,-0.055238735
770,1,0.00711401,0.023712264,-0.055238735
770.1,1,0.007111577,0.023672264,-0.05525361
770.1,1,0.007111577,0.023672264,-0.05525361
770.2,1,0.007110409,0.023632264,-0.055269226
770.2,1,0.007110409,0.023632264,-0.055269226
770.3,1,0.007110844,0.023592263,-0.055285525
770.3,1,0.007110844,0.023592263,-0.055285525
770.4,1,0.007113273,0.023552263,-0.055302545
770.4,1,0.007113273,0.023552263,-0.055302545
770.5,1,0.007118088,0.023512263,-0.05532033
770.5,1,0.007118088,0.023512263,-0.05532033
770.6,1,0.007123292,0.023472264,-0.055338763
770.6,1,0.007123292,0.023472264,-0.055338763
770.7,1,0.007129453,0.023432264,-0.055357896
770.7,1,0.007129453,0.023432264,-0.055357896
770.8,1,0.007137015,0.023392264,-0.05537777
770.8,1,0.007137015,0.023392264,-0.05537777
770.9,1,0.007146021,0.023352263,-0.055398412
770.9,1,0.007146021,0.023352263,-0.055398412
771,1,0.007155266,0.023312263,-0.055419624
771,1,0.007155266,0.023312263,-0.055419624
771.1,1,0.007162395,0.023272263,-0.055441033
771.1,1,0.007162395,0.023272263,-0.055441033
771.2,1,0.007168487,0.023232263,-0.055462826
771.2,1,0.007168487,0.023232263,-0.055462826
771.3,1,0.007173134,0.023192264,-0.055484947
771.3,1,0.007173134,0.023192264,-0.055484947
771.4,1,0.007175932,0.023152264,-0.05550734
771.4,1,0.007175932,0.023152264,-0.05550734
771.5,1,0.007178168,0.023112264,-0.055529937
771.5,1,0.007178168,0.023112264,-0.055529937
771.6,1,0.007178938,0.023072263,-0.05555268
771.6,1,0.007178938,0.023072263,-0.05555268
771.7,1,0.007177956,0.023032263,-0.055575516
771.7,1,0.007177956,0.023032263,-0.055575516
771.8,1,0.007175024,0.022992263,-0.05559839
771.8,1,0.007175024,0.022992263,-0.05559839
771.9,1,0.007171874,0.022952264,-0.05562152
771.9,1,0.007171874,0.022952264,-0.05562152
772,1,0.007170277,0.022912264,-0.055645134
772,1,0.007170277,0.022912264,-0.055645134
772.1,1,0.007169136,0.022872264,-0.05566905
772.1,1,0.007169136,0.022872264,-0.05566905
772.2,1,0.007168758,0.022832263,-0.05569328
772.2,1,0.007168758,0.022832263,-0.05569328
772.3,1,0.007169457,0.022792263,-0.055717845
772.3,1,0.007169457,0.022792263,-0.055717845
772.4,1,0.007171704,0.022752263,-0.055742975
772.4,1,0.007171704,0.022752263,-0.055742975
772.5,1,0.007175773,0.022712264,-0.055768646
772.5,1,0.007175773,0.022712264,-0.055768646
772.6,1,0.007182014,0.022672264,-0.055794924
772.6,1,0.007182014,0.022672264,-0.055794924
772.7,1,0.007190783,0.022632264,-0.055821892
772.7,1,0.007190783,0.022632264,-0.055821892
772.8,1,0.007200449,0.02260069,-0.0558493
772.8,1,0.007200449,0.02260069,-0.0558493
772.9,1,0.007209936,0.022583636,-0.055877
772.9,1,0.007209936,0.022583636,-0.055877
773,1,0.007219542,0.022581415,-0.05590508
773,1,0.007219542,0.022581415,-0.05590508
773.1,1,0.007228625,0.022598337,-0.055933475
773.1,1,0.007228625,0.022598337,-0.055933475
773.2,1,0.007236327,0.02262492,-0.055961918
773.2,1,0.007236327,0.02262492,-0.055961918
773.3,1,0.007241702,0.022655146,-0.05599017
773.3,1,0.007241702,0.022655146,-0.05599017
773.4,1,0.007243762,0.022693146,-0.05601811
773.4,1,0.007243762,0.022693146,-0.05601811
773.5,1,0.007241449,0.022736924,-0.056045525
773.5,1,0.007241449,0.022736924,-0.056045525
773.6,1,0.007239121,0.022784645,-0.05607297
773.6,1,0.007239121,0.022784645,-0.05607297
773.7,1,0.007235006,0.02283328,-0.05610011
773.7,1,0.007235006,0.02283328,-0.05610011
773.8,1,0.00722955,0.022879582,-0.056126937
773.8,1,0.00722955,0.022879582,-0.056126937
773.9,1,0.007223978,0.022923611,-0.056153696
773.9,1,0.007223978,0.022923611,-0.056153696
774,1,0.00722037,0.022969188,-0.056180954
774,1,0.00722037,0.022969188,-0.056180954
774.1,1,0.00721975,0.023012495,-0.05620879
774.1,1,0.00721975,0.023012495,-0.05620879
774.2,1,0.007223893,0.023052854,-0.05623754
774.2,1,0.007223893,0.023052854,-0.05623754
774.3,1,0.007230695,0.023092242,-0.056267142
774.3,1,0.007230695,0.023092242,-0.056267142
774.4,1,0.007241197,0.023130998,-0.056297913
774.4,1,0.007241197,0.023130998,-0.056297913
774.5,1,0.007256495,0.023169717,-0.056330193
774.5,1,0.007256495,0.023169717,-0.056330193
774.6,1,0.007273938,0.023208164,-0.056363523
774.6,1,0.007273938,0.023208164,-0.056363523
774.7,1,0.007290469,0.023246247,-0.05639738
774.7,1,0.007290469,0.023246247,-0.05639738
774.8,1,0.007305238,0.023285214,-0.0564318
774.8,1,0.007305238,0.023285214,-0.0564318
774.9,1,0.007316595,0.023324994,-0.056466304
774.9,1,0.007316595,0.023324994,-0.056466304
775,1,0.00732436,0.02336428,-0.056500282
775,1,0.00732436,0.02336428,-0.056500282
775.1,1,0.007326486,0.023404012,-0.056533594
775.1,1,0.007326486,0.023404012,-0.056533594
775.2,1,0.00732413,0.02344402,-0.056566115
775.2,1,0.00732413,0.02344402,-0.056566115
775.3,1,0.007319796,0.02348399,-0.056597847
775.3,1,0.007319796,0.02348399,-0.056597847
775.4,1,0.007311865,0.02352406,-0.056628436
775.4,1,0.007311865,0.02352406,-0.056628436
775.5,1,0.007303015,0.023564178,-0.05665833
775.5,1,0.007303015,0.023564178,-0.05665833
775.6,1,0.00729591,0.023604292,-0.05668799
775.6,1,0.00729591,0.023604292,-0.05668799
775.7,1,0.007290639,0.023644362,-0.056717217
775.7,1,0.007290639,0.023644362,-0.056717217
775.8,1,0.007288371,0.023684423,-0.056746587
775.8,1,0.007288371,0.023684423,-0.056746587
775.9,1,0.007290292,0.023724481,-0.05677648
775.9,1,0.007290292,0.023724481,-0.05677648
776,1,0.007297599,0.023764497,-0.056807026
776,1,0.007297599,0.023764497,-0.056807026
776.1,1,0.007307757,0.023804508,-0.05683814
776.1,1,0.007307757,0.023804508,-0.05683814
776.2,1,0.007320834,0.023844516,-0.056869976
776.2,1,0.007320834,0.023844516,-0.056869976
776.3,1,0.007337458,0.02388451,-0.05690275
776.3,1,0.007337458,0.02388451,-0.05690275
776.4,1,0.00735101,0.023924513,-0.056935117
776.4,1,0.00735101,0.023924513,-0.056935117
776.5,1,0.007363662,0.023964513,-0.05696749
776.5,1,0.007363662,0.023964513,-0.05696749
776.6,1,0.007375971,0.024004513,-0.056999985
776.6,1,0.007375971,0.024004513,-0.056999985
776.7,1,0.007383115,0.024044516,-0.057030883
776.7,1,0.007383115,0.024044516,-0.057030883
776.8,1,0.007387437,0.024084516,-0.05706102
776.8,1,0.007387437,0.024084516,-0.05706102
776.9,1,0.007389029,0.024124516,-0.057090346
776.9,1,0.007389029,0.024124516,-0.057090346
777,1,0.007388933,0.024164515,-0.057118274
777,1,0.007388933,0.024164515,-0.057118274
777.1,1,0.007386612,0.024204515,-0.057145108
777.1,1,0.007386612,0.024204515,-0.057145108
777.2,1,0.007382739,0.024244515,-0.05717092
777.2,1,0.007382739,0.024244515,-0.05717092
777.3,1,0.007380581,0.024284516,-0.057196073
777.3,1,0.007380581,0.024284516,-0.057196073
777.4,1,0.007378341,0.024324516,-0.057220373
777.4,1,0.007378341,0.024324516,-0.057220373
777.5,1,0.00737649,0.024364516,-0.057243936
777.5,1,0.00737649,0.024364516,-0.057243936
777.6,1,0.0073767,0.024404516,-0.057267193
777.6,1,0.0073767,0.024404516,-0.057267193
777.7,1,0.007378826,0.024444515,-0.0572901
777.7,1,0.007378826,0.024444515,-0.0572901
777.8,1,0.007382607,0.024484515,-0.057312675
777.8,1,0.007382607,0.024484515,-0.057312675
777.9,1,0.007386867,0.024524515,-0.0573348
777.9,1,0.007386867,0.024524515,-0.0573348
778,1,0.00739218,0.024564516,-0.057356603
778,1,0.00739218,0.024564516,-0.057356603
778.1,1,0.007398491,0.024604516,-0.057378132
778.1,1,0.007398491,0.024604516,-0.057378132
778.2,1,0.007405742,0.024644516,-0.05739943
778.2,1,0.007405742,0.024644516,-0.05739943
778.3,1,0.007413878,0.024684515,-0.057420537
778.3,1,0.007413878,0.024684515,-0.057420537
778.4,1,0.007421531,0.024724515,-0.057440843
778.4,1,0.007421531,0.024724515,-0.057440843
778.5,1,0.007428138,0.024764515,-0.05746014
778.5,1,0.007428138,0.024764515,-0.05746014
778.6,1,0.007434063,0.024804516,-0.05747868
778.6,1,0.007434063,0.024804516,-0.05747868
778.7,1,0.007439031,0.024844516,-0.057496395
778.7,1,0.007439031,0.024844516,-0.057496395
778.8,1,0.00744277,0.024884516,-0.057513222
778.8,1,0.00744277,0.024884516,-0.057513222
778.9,1,0.007445359,0.024924515,-0.057528976
778.9,1,0.007445359,0.024924515,-0.057528976
779,1,0.007447081,0.024964515,-0.057543393
779,1,0.007447081,0.024964515,-0.057543393
779.1,1,0.007447332,0.025004515,-0.057556525
779.1,1,0.007447332,0.025004515,-0.057556525
779.2,1,0.007445923,0.025044516,-0.05756828
779.2,1,0.007445923,0.025044516,-0.05756828
779.3,1,0.007442666,0.025084516,-0.057578556
779.3,1,0.007442666,0.025084516,-0.057578556
779.4,1,0.007438011,0.025124516,-0.057587434
779.4,1,0.007438011,0.025124516,-0.057587434
779.5,1,0.007435451,0.025164515,-0.057595782
779.5,1,0.007435451,0.025164515,-0.057595782
779.6,1,0.007432943,0.025204515,-0.057603016
779.6,1,0.007432943,0.025204515,-0.057603016
779.7,1,0.007430684,0.025244515,-0.057609152
779.7,1,0.007430684,0.025244515,-0.057609152
779.8,1,0.007428871,0.025284516,-0.057614185
779.8,1,0.007428871,0.025284516,-0.057614185
779.9,1,0.007427702,0.025324516,-0.05761813
779.9,1,0.007427702,0.025324516,-0.05761813
780,1,0.007427366,0.025364516,-0.05762167
780,1,0.007427366,0.025364516,-0.05762167
780.1,1,0.007428063,0.025404515,-0.057624534
780.1,1,0.007428063,0.025404515,-0.057624534
780.2,1,0.00742999,0.025444515,-0.05762676
780.2,1,0.00742999,0.025444515,-0.05762676
780.3,1,0.007433345,0.025484515,-0.057628423
780.3,1,0.007433345,0.025484515,-0.057628423
780.4,1,0.007438323,0.025524516,-0.057629585
780.4,1,0.007438323,0.025524516,-0.057629585
780.5,1,0.007442424,0.025564516,-0.057629697
780.5,1,0.007442424,0.025564516,-0.057629697
780.6,1,0.007445856,0.025604516,-0.05762883
780.6,1,0.007445856,0.025604516,-0.05762883
780.7,1,0.007449212,0.025644515,-0.057627138
780.7,1,0.007449212,0.025644515,-0.057627138
780.8,1,0.007452357,0.025684515,-0.057624616
780.8,1,0.007452357,0.025684515,-0.057624616
780.9,1,0.00745516,0.025724515,-0.05762126
780.9,1,0.00745516,0.025724515,-0.05762126
781,1,0.007457089,0.025764516,-0.057616677
781,1,0.007457089,0.025764516,-0.057616677
781.1,1,0.007457718,0.025804516,-0.05761058
781.1,1,0.007457718,0.025804516,-0.05761058
781.2,1,0.007457115,0.025844516,-0.05760315
781.2,1,0.007457115,0.025844516,-0.05760315
781.3,1,0.007455075,0.025884515,-0.057594318
781.3,1,0.007455075,0.025884515,-0.057594318
781.4,1,0.007451391,0.025924515,-0.057584
781.4,1,0.007451391,0.025924515,-0.057584
781.5,1,0.007446438,0.025964515,-0.057572242
781.5,1,0.007446438,0.025964515,-0.057572242
781.6,1,0.007441675,0.026004516,-0.05755932
781.6,1,0.007441675,0.026004516,-0.05755932
781.7,1,0.007436395,0.026044516,-0.057545047
781.7,1,0.007436395,0.026044516,-0.057545047
781.8,1,0.007430854,0.026084516,-0.05752945
781.8,1,0.007430854,0.026084516,-0.05752945
781.9,1,0.007425361,0.026124515,-0.057512555
781.9,1,0.007425361,0.026124515,-0.057512555
782,1,0.007420245,0.026164515,-0.05749444
782,1,0.007420245,0.026164515,-0.05749444
782.1,1,0.007415529,0.026204515,-0.057475615
782.1,1,0.007415529,0.026204515,-0.057475615
782.2,1,0.007411788,0.026244516,-0.057456
782.2,1,0.007411788,0.026244516,-0.057456
782.3,1,0.007409442,0.026284516,-0.05743576
782.3,1,0.007409442,0.026284516,-0.05743576
782.4,1,0.007408954,0.026324516,-0.05741508
782.4,1,0.007408954,0.026324516,-0.05741508
782.5,1,0.007410825,0.026364516,-0.057394177
782.5,1,0.007410825,0.026364516,-0.057394177
782.6,1,0.007411941,0.026404515,-0.05737231
782.6,1,0.007411941,0.026404515,-0.05737231
782.7,1,0.007413285,0.026444515,-0.057349842
782.7,1,0.007413285,0.026444515,-0.057349842
782.8,1,0.007415055,0.026484516,-0.057326928
782.8,1,0.007415055,0.026484516,-0.057326928
782.9,1,0.007417007,0.026524516,-0.057303622
782.9,1,0.007417007,0.026524516,-0.057303622
783,1,0.00741885,0.026564516,-0.05727997
783,1,0.00741885,0.026564516,-0.05727997
783.1,1,0.007419876,0.026604516,-0.057255298
783.1,1,0.007419876,0.026604516,-0.057255298
783.2,1,0.007419541,0.026644515,-0.057229333
783.2,1,0.007419541,0.026644515,-0.057229333
783.3,1,0.007417428,0.026684515,-0.05720216
783.3,1,0.007417428,0.026684515,-0.05720216
783.4,1,0.007412923,0.026724515,-0.057173572
783.4,1,0.007412923,0.026724515,-0.057173572
783.5,1,0.007405351,0.026764516,-0.057143323
783.5,1,0.007405351,0.026764516,-0.057143323
783.6,1,0.007396052,0.026804516,-0.057111625
783.6,1,0.007396052,0.026804516,-0.057111625
783.7,1,0.007387353,0.026844516,-0.057078913
783.7,1,0.007387353,0.026844516,-0.057078913
783.8,1,0.007377518,0.026884515,-0.057044655
783.8,1,0.007377518,0.026884515,-0.057044655
783.9,1,0.007366759,0.026924515,-0.057008754
783.9,1,0.007366759,0.026924515,-0.057008754
784,1,0.007355341,0.026964515,-0.056971125
784,1,0.007355341,0.026964515,-0.056971125
784.1,1,0.007343866,0.027004516,-0.056932017
784.1,1,0.007343866,0.027004516,-0.056932017
784.2,1,0.007334041,0.027044516,-0.05689296
784.2,1,0.007334041,0.027044516,-0.05689296
784.3,1,0.00732588,0.027084516,-0.056853358
784.3,1,0.00732588,0.027084516,-0.056853358
784.4,1,0.007320191,0.027124515,-0.0568135
784.4,1,0.007320191,0.027124515,-0.0568135
784.5,1,0.007317871,0.027164515,-0.05677373
784.5,1,0.007317871,0.027164515,-0.05677373
784.6,1,0.007319904,0.027204515,-0.05673443
784.6,1,0.007319904,0.027204515,-0.05673443
784.7,1,0.007321454,0.027244516,-0.05669493
784.7,1,0.007321454,0.027244516,-0.05669493
784.8,1,0.007324873,0.027284516,-0.056655906
784.8,1,0.007324873,0.027284516,-0.056655906
784.9,1,0.007329642,0.027324516,-0.05661754
784.9,1,0.007329642,0.027324516,-0.05661754
785,1,0.007334994,0.027364515,-0.056579977
785,1,0.007334994,0.027364515,-0.056579977
785.1,1,0.007339878,0.027404515,-0.056543346
785.1,1,0.007339878,0.027404515,-0.056543346
785.2,1,0.007343645,0.027444515,-0.05650581
785.2,1,0.007343645,0.027444515,-0.05650581
785.3,1,0.00734526,0.027484516,-0.056467395
785.3,1,0.00734526,0.027484516,-0.056467395
785.4,1,0.007343367,0.027524516,-0.056428134
785.4,1,0.007343367,0.027524516,-0.056428134
785.5,1,0.007336556,0.027564516,-0.0563876
785.5,1,0.007336556,0.027564516,-0.0563876
785.6,1,0.007323262,0.027604515,-0.056345314
785.6,1,0.007323262,0.027604515,-0.056345314
785.7,1,0.007307859,0.027644515,-0.056301698
785.7,1,0.007307859,0.027644515,-0.056301698
785.8,1,0.007293119,0.027684515,-0.05625689
785.8,1,0.007293119,0.027684515,-0.05625689
785.9,1,0.00727594,0.027724516,-0.05621005
785.9,1,0.00727594,0.027724516,-0.05621005
786,1,0.007256627,0.027764516,-0.05616084
786,1,0.007256627,0.027764516,-0.05616084
786.1,1,0.007235577,0.027804516,-0.056108914
786.1,1,0.007235577,0.027804516,-0.056108914
786.2,1,0.007214811,0.027844515,-0.05605527
786.2,1,0.007214811,0.027844515,-0.05605527
786.3,1,0.007198433,0.027884515,-0.056002714
786.3,1,0.007198433,0.027884515,-0.056002714
786.4,1,0.007186092,0.027924515,-0.05594987
786.4,1,0.007186092,0.027924515,-0.05594987
786.5,1,0.007179637,0.027964516,-0.055897262
786.5,1,0.007179637,0.027964516,-0.055897262
786.6,1,0.007181121,0.028004516,-0.055845495
786.6,1,0.007181121,0.028004516,-0.055845495
786.7,1,0.007185297,0.028044516,-0.05579485
786.7,1,0.007185297,0.028044516,-0.05579485
786.8,1,0.007190878,0.028084515,-0.05574589
786.8,1,0.007190878,0.028084515,-0.05574589
786.9,1,0.007200637,0.028124515,-0.05569945
786.9,1,0.007200637,0.028124515,-0.05569945
787,1,0.007214484,0.028164515,-0.055656284
787,1,0.007214484,0.028164515,-0.055656284
787.1,1,0.007232228,0.028204516,-0.05561722
787.1,1,0.007232228,0.028204516,-0.05561722
787.2,1,0.007244583,0.028244516,-0.055576805
787.2,1,0.007244583,0.028244516,-0.055576805
787.3,1,0.007252863,0.028284516,-0.055537183
787.3,1,0.007252863,0.028284516,-0.055537183
787.4,1,0.007254711,0.028324515,-0.055498052
787.4,1,0.007254711,0.028324515,-0.055498052
787.5,1,0.007247136,0.028364515,-0.055458806
787.5,1,0.007247136,0.028364515,-0.055458806
787.6,1,0.007230476,0.028404515,-0.055418376
787.6,1,0.007230476,0.028404515,-0.055418376
787.7,1,0.007214743,0.028444516,-0.05537515
787.7,1,0.007214743,0.028444516,-0.05537515
787.8,1,0.007192059,0.028484516,-0.055329297
787.8,1,0.007192059,0.028484516,-0.055329297
787.9,1,0.007161627,0.028524516,-0.055280175
787.9,1,0.007161627,0.028524516,-0.055280175
788,1,0.007124976,0.028562177,-0.055227757
788,1,0.007124976,0.028562177,-0.055227757
788.1,1,0.00709891,0.02857979,-0.055176068
788.1,1,0.00709891,0.02857979,-0.055176068
788.2,1,0.007076073,0.028583957,-0.055122737
788.2,1,0.007076073,0.028583957,-0.055122737
788.3,1,0.007058117,0.028572215,-0.055067763
788.3,1,0.007058117,0.028572215,-0.055067763
788.4,1,0.007046661,0.028542781,-0.055011317
788.4,1,0.007046661,0.028542781,-0.055011317
788.5,1,0.00704216,0.02851748,-0.05495876
788.5,1,0.00704216,0.02851748,-0.05495876
788.6,1,0.007046687,0.028485319,-0.054908223
788.6,1,0.007046687,0.028485319,-0.054908223
788.7,1,0.007061739,0.028447034,-0.05486042
788.7,1,0.007061739,0.028447034,-0.05486042
788.8,1,0.007080822,0.02840538,-0.054815385
788.8,1,0.007080822,0.02840538,-0.054815385
788.9,1,0.007097191,0.02836318,-0.05477312
788.9,1,0.007097191,0.02836318,-0.05477312
789,1,0.007114236,0.028320685,-0.054734502
789,1,0.007114236,0.028320685,-0.054734502
789.1,1,0.007130584,0.028279234,-0.054699898
789.1,1,0.007130584,0.028279234,-0.054699898
789.2,1,0.007138136,0.028235817,-0.054663945
789.2,1,0.007138136,0.028235817,-0.054663945
789.3,1,0.007137371,0.02819297,-0.05462858
789.3,1,0.007137371,0.02819297,-0.05462858
789.4,1,0.007125887,0.02815137,-0.0545933
789.4,1,0.007125887,0.02815137,-0.0545933
789.5,1,0.007106665,0.028110366,-0.054556776
789.5,1,0.007106665,0.028110366,-0.054556776
789.6,1,0.007083344,0.02806915,-0.054517586
789.6,1,0.007083344,0.02806915,-0.054517586
789.7,1,0.007052349,0.028028682,-0.054475393
789.7,1,0.007052349,0.028028682,-0.054475393
789.8,1,0.00701761,0.027988773,-0.0544304
789.8,1,0.00701761,0.027988773,-0.0544304
789.9,1,0.006989311,0.027948692,-0.054384273
789.9,1,0.006989311,0.027948692,-0.054384273
790,1,0.006965384,0.027908763,-0.054335788
790,1,0.006965384,0.027908763,-0.054335788
790.1,1,0.006948112,0.027868917,-0.05428549
790.1,1,0.006948112,0.027868917,-0.05428549
790.2,1,0.006938953,0.027829109,-0.054237027
790.2,1,0.006938953,0.027829109,-0.054237027
790.3,1,0.006940542,0.027789265,-0.054189615
790.3,1,0.006940542,0.027789265,-0.054189615
790.4,1,0.006954527,0.027749332,-0.05414399
790.4,1,0.006954527,0.027749332,-0.05414399
790.5,1,0.00696883,0.027709458,-0.054100964
790.5,1,0.00696883,0.027709458,-0.054100964
790.6,1,0.00698822,0.027669542,-0.054061256
790.6,1,0.00698822,0.027669542,-0.054061256
790.7,1,0.007011997,0.027629564,-0.05402561
790.7,1,0.007011997,0.027629564,-0.05402561
790.8,1,0.007029839,0.027589595,-0.05399127
790.8,1,0.007029839,0.027589595,-0.05399127
790.9,1,0.007041152,0.027549615,-0.053959027
790.9,1,0.007041152,0.027549615,-0.053959027
791,1,0.007043716,0.027509617,-0.053929076
791,1,0.007043716,0.027509617,-0.053929076
791.1,1,0.007037461,0.027469613,-0.053899642
791.1,1,0.007037461,0.027469613,-0.053899642
791.2,1,0.007021403,0.027429609,-0.05386952
791.2,1,0.007021403,0.027429609,-0.05386952
791.3,1,0.006994031,0.027389614,-0.053837817
791.3,1,0.006994031,0.027389614,-0.053837817
791.4,1,0.00696175,0.02734962,-0.053804375
791.4,1,0.00696175,0.02734962,-0.053804375
791.5,1,0.006929695,0.027309619,-0.053769197
791.5,1,0.006929695,0.027309619,-0.053769197
791.6,1,0.006896446,0.027269619,-0.053731125
791.6,1,0.006896446,0.027269619,-0.053731125
791.7,1,0.006866698,0.027229618,-0.053691365
791.7,1,0.006866698,0.027229618,-0.053691365
791.8,1,0.006847562,0.027189616,-0.05365263
791.8,1,0.006847562,0.027189616,-0.05365263
791.9,1,0.006840054,0.027149616,-0.053613834
791.9,1,0.006840054,0.027149616,-0.053613834
792,1,0.006844869,0.027109617,-0.053575836
792,1,0.006844869,0.027109617,-0.053575836
792.1,1,0.006855511,0.027069617,-0.05354075
792.1,1,0.006855511,0.027069617,-0.05354075
792.2,1,0.0068769,0.027029617,-0.053508695
792.2,1,0.0068769,0.027029617,-0.053508695
792.3,1,0.006908269,0.026989616,-0.053480245
792.3,1,0.006908269,0.026989616,-0.053480245
792.4,1,0.006933888,0.026949616,-0.05345382
792.4,1,0.006933888,0.026949616,-0.05345382
